dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	x6	y6	x5	y5	x4	y4	x3	y3	x15	y15	x14	y14	x13	y13	x12	y12	x11	y11
passiflora	alata		left	12	4	15	7.431464992	485.6185991	6.940201703	470.2361042	22.02893663	239.3249253	-17.55753892	278.9034847	564.649705	127.7948526	576.646275	18.44692656	608.9396361	-306.2180111	584.6077342	-395.9279113	-42.1473781	-1279.513215
passiflora	alata		left	13	3	15	41.86342083	410.7394434	42.11681025	395.5969856	34.91401078	296.6733811	4.484260264	249.0933729	338.3420462	294.984684	388.6478507	258.9837368	659.3657675	-303.8645165	638.244621	-458.1541151	-67.64190904	-1490.039772
passiflora	alata		left	14	2	15	34.29903866	530.1603541	33.35222269	507.8729067	28.01570942	283.5600344	-8.295892499	282.5768704	495.4351327	174.2408836	533.9474975	34.3955121	584.4940727	-302.5658301	558.4557094	-449.3678531	-90.43173656	-1264.393511
passiflora	alata		left	15	1	15	-36.8006769	534.5846134	-35.25661747	512.0174005	-2.325837184	248.9089455	-68.19628945	441.3255337	556.2022931	-22.64627438	575.7241038	-155.3774137	566.8066752	-342.1726551	539.4474308	-442.4026982	57.52798152	-1168.650747
passiflora	alata		left	5	11	15	8.116139231	521.4646104	12.11111894	507.906059	8.511097792	372.899848	-32.04807362	305.7319041	632.9238106	109.8854385	631.3224314	30.18873876	516.962249	-400.1280912	461.804707	-489.3960821	88.06637142	-1161.293047
passiflora	alata		left	6	10	15	-9.280577555	464.4501384	-9.071607305	450.7860922	-6.881084426	313.5095275	-33.6622854	408.4058663	590.7724385	-51.9240234	599.5678418	-144.4534123	588.8075419	-298.7844642	549.069225	-381.3956518	169.3189444	-1207.647878
passiflora	alata		left	7	9	15	-75.62698034	393.9141457	-71.73284967	380.5634468	-33.92133348	251.5298397	-76.1705414	330.5787355	564.5233106	155.9150361	599.084351	39.29205807	610.4474148	-327.3933725	599.5529957	-427.6405871	146.3360651	-1454.850163
passiflora	alata		left	8	8	15	-1.6402898	444.5626693	-3.672248377	426.1391123	-18.42528366	283.8204124	-33.7114962	372.2508171	538.9125472	-11.42786931	546.5752906	-58.78819741	557.8692814	-244.2089326	558.9499207	-342.7015316	174.3104884	-1426.546417
passiflora	alata		left	9	7	15	-8.529580892	360.3764564	-9.312276038	346.8078575	14.64411319	256.5033143	-16.95629981	249.7956533	522.8212628	82.97023001	546.7044864	19.90434078	591.2081603	-144.210364	591.427657	-225.926326	137.4846647	-1552.342442
passiflora	alata		left	10	6	15	8.746512079	414.9817664	9.235097535	392.1004785	3.299605664	260.0727595	-24.24100245	320.901495	496.2437031	156.4526869	555.9837917	41.48304598	622.26221	-197.6992752	621.9248265	-313.6837533	14.05645655	-1453.807263
passiflora	alata		left	1	14	14	0.504561105	410.9439576	-0.354504902	371.5258302	-20.83927042	313.6422077	-118.6730614	386.7005641	406.095836	43.50372532	430.6589578	-15.36080415	489.4292615	-299.010708	478.3722466	-410.7884645	221.3608287	-1648.655682
passiflora	alata		left	2	13	14	56.03027073	437.1858402	55.32999999	395.3469361	47.60922552	204.3131759	-33.1004379	383.2534814	419.1115699	98.55704543	441.3823304	9.956266808	440.1187857	-268.2802052	435.5907455	-336.0721303	59.0009351	-1547.994465
passiflora	alata		left	3	12	14	130.8057485	455.980647	129.6568191	440.254508	115.6542245	397.5518273	46.67396169	211.6850329	378.2159068	278.236045	396.6214813	247.3990414	483.401921	-193.3566417	471.743962	-236.34778	-235.0630556	-1510.149859
passiflora	alata		left	4	11	14	88.63639874	504.9972206	86.35767121	492.7234915	80.64240431	450.9544421	29.27679656	290.1757698	474.3817721	240.6588782	494.8178595	192.9142907	519.0312097	-365.9599849	492.44718	-428.8459915	-211.8262774	-1213.467071
passiflora	alata		left	5	10	14	56.29900102	434.9203111	56.00260834	424.6063833	33.32354977	372.4020594	8.659746099	321.7137559	441.7245026	299.6820156	485.51015	240.4415716	625.3317239	-328.1796605	596.6384995	-462.6992041	-143.7115947	-1405.806315
passiflora	alata		left	6	9	14	-15.2906573	480.2002625	-15.56616595	467.1415276	-9.61242095	304.8262806	-26.80394812	387.6435957	530.7436631	122.3199157	535.008779	65.86363242	576.6235507	-409.8245113	554.1907415	-513.7205496	36.12520502	-1272.053311
passiflora	alata		left	7	8	14	78.68573922	385.0665402	71.90931206	374.2272761	49.72359969	316.6994187	25.75071431	310.8400102	361.0010741	287.1061874	384.4465172	251.5127583	580.0523764	-265.7419113	575.6987183	-359.6486027	-80.30532202	-1518.139726
passiflora	alata		left	8	7	14	8.73779232	524.7136597	7.798212605	509.1072895	-5.29421011	358.9785078	-31.6712256	358.5395645	535.9269756	86.15252815	555.9464046	-35.84162781	532.6183649	-363.635258	509.475405	-486.3476847	21.54210045	-1217.637669
passiflora	alata		left	9	6	14	112.7523561	502.7378515	112.0012504	484.3178126	99.14602322	361.5242249	54.04380598	214.0024008	372.1443328	274.6160532	419.675894	215.6675681	550.8089961	-218.6629967	528.4920432	-352.8136633	-188.811695	-1426.583592
passiflora	alata		left	10	5	14	-45.28979214	482.4849739	-46.95287227	461.9356064	-18.75236228	213.2527291	-61.21427858	317.0717877	502.0015987	46.54248348	519.493248	-38.03188753	574.1096585	-280.9711937	574.1321766	-390.4288531	4.772614278	-1411.457942
passiflora	alata		left	11	4	14	-80.09509898	501.9585042	-71.72550091	473.6125643	-3.285421522	200.5949547	-70.22627791	333.3747191	499.7271027	75.61490879	523.724198	-30.70685366	614.6780779	-363.7961355	613.353358	-499.1666137	150.9713218	-1352.50046
passiflora	alata		left	12	3	14	30.70367665	533.4454205	27.64153049	509.139549	19.71994243	292.5454915	-17.3147197	267.4804029	408.9044281	178.2893442	442.7441982	101.1347148	532.1677858	-391.040523	509.2618541	-514.0874329	8.544947753	-1351.211955
passiflora	alata		left	13	2	14	27.38782099	610.8851992	26.23059843	573.3809018	16.67269642	335.1863783	-21.21219864	252.4423936	490.1483367	126.2522122	530.0959848	-10.41811277	502.0477925	-442.3668333	445.4700015	-558.395119	17.50166104	-1069.27701
passiflora	alata		left	14	1	14	-16.47292595	500.4468808	-13.82834334	463.1904272	-1.971392369	246.9722226	-34.86125394	260.6791612	418.3169275	163.1432413	512.7952165	34.70149375	574.3375525	-344.0159399	575.3420124	-503.3629018	128.0098393	-1456.550202
passiflora	alata		left	1	13	13	56.69236147	441.0943422	53.13071504	406.7914174	28.39427021	218.1448392	-31.05385912	377.9415077	414.012805	101.7233725	430.8716472	22.73170656	443.4795599	-272.4373137	453.4882214	-347.971376	61.06229912	-1575.01207
passiflora	alata		left	2	12	13	-0.918753626	379.766137	-1.005418811	355.1574381	15.1554323	263.0087011	-52.34457935	272.4835213	478.7334121	156.0443464	493.7202012	118.6479538	612.9506623	-231.4470953	619.1052859	-298.2925516	64.0288848	-1625.018795
passiflora	alata		left	3	11	13	12.79204716	440.152346	10.70805117	427.4507551	2.13850892	272.2470151	-32.75942757	259.8957532	594.0739622	159.3249802	617.6266936	61.17958737	635.1519915	-279.3829452	607.1527922	-369.2013368	19.59185695	-1362.063286
passiflora	alata		left	4	10	13	-34.7227803	446.757658	-34.2362721	432.2763694	24.91051576	300.1760035	3.024124927	288.7156945	667.0974236	149.4608073	689.8538282	22.69834012	641.6644555	-379.507422	604.2544659	-455.1543722	15.36886569	-1095.812282
passiflora	alata		left	5	9	13	115.9832132	400.5003047	114.5703552	391.4954927	82.66146334	326.4892325	22.86477722	240.7842336	506.8031478	301.8946526	575.9922561	193.5637068	644.3380862	-252.2159101	610.5172744	-340.4768753	-223.6113832	-1187.609735
passiflora	alata		left	6	8	13	-73.59119154	387.2455526	-68.19093141	375.2714856	-13.91486448	262.3789117	-49.87630794	281.9438844	642.9828555	73.33512507	659.0083334	-22.10558971	673.8023169	-203.478373	667.2884032	-311.2457051	21.22709712	-1361.280542
passiflora	alata		left	7	7	13	36.76990324	309.0000038	35.20697845	298.5977248	30.48983853	251.3769196	-6.345782035	221.9341024	506.5964673	156.4410729	544.864456	99.63326449	611.5472446	-69.56687166	626.6775593	-155.4353134	-5.199038665	-1494.128507
passiflora	alata		left	8	6	13	63.78307862	471.520921	55.87200539	454.4996845	40.85571943	338.242216	11.20386588	254.4810553	553.9990161	217.9563444	577.745849	146.9661999	599.7484996	-349.3090418	574.8996412	-437.3249606	-62.49326309	-1213.277856
passiflora	alata		left	9	5	13	-4.983034096	397.4583301	-7.951319798	376.964879	-11.73228798	244.547734	-43.64048875	301.9035277	476.6597067	189.009761	546.7208409	104.0396599	665.1199854	-256.2580776	658.2606852	-406.0615439	65.82557212	-1453.46517
passiflora	alata		left	10	4	13	18.62761839	384.0591647	14.05334568	364.9579713	3.993547771	158.8443897	-33.47964966	247.6249136	478.784071	178.8757713	551.3273551	61.93602143	660.7976976	-226.2978771	670.1355906	-373.2985875	141.8012305	-1418.312024
passiflora	alata		left	11	3	13	38.02274556	459.332792	37.15385875	434.770051	35.87212464	271.3587446	-3.272377254	194.9140917	430.3834903	291.5941602	500.4441528	228.8318108	692.3318377	-366.3999869	670.6752962	-512.2950059	-24.30684144	-1294.19668
passiflora	alata		left	12	2	13	94.66104248	500.9684423	87.45495277	469.3428878	79.96135494	322.2142488	-0.583143715	70.32832695	544.8715178	246.7673853	589.5400625	158.9036383	623.413214	-258.5115272	606.5797514	-360.9152788	-184.0214023	-1126.882608
passiflora	alata		left	13	1	13	22.85312859	543.3042236	21.70918237	508.2113206	21.46540455	373.7260329	-29.71117626	213.9293271	593.0400474	48.54201174	605.6863886	-56.59108169	596.3494901	-316.8711674	568.0430797	-419.451613	-60.43662918	-1074.170612
passiflora	alata		left	1	11	11	0.132234858	395.9901855	14.3166622	364.0516583	11.87541022	316.600507	-69.28412888	323.1883623	478.8040443	171.2577022	491.797836	113.2971416	563.6887522	-237.59498	549.112614	-292.8546516	22.40840501	-1661.168196
passiflora	alata		left	2	10	11	-17.00221026	410.0150558	-10.07362315	391.6484346	-4.575651579	329.0339454	-30.79725635	307.9011963	463.2225181	201.6030196	483.1134404	143.7301726	534.3512641	-311.9621533	526.7522562	-386.6786571	76.82772859	-1652.470158
passiflora	alata		left	3	9	11	60.66397719	412.3425307	60.44945297	401.0056549	51.17882179	370.5605554	15.95256091	306.9620212	496.5586224	253.8268399	514.1703938	195.6548086	561.4066261	-274.7537419	551.6811812	-339.2130404	-116.6060043	-1494.116517
passiflora	alata		left	4	8	11	11.18034362	447.5185489	9.311886891	425.9598787	10.52220318	379.4745374	-13.54935701	361.7817678	565.1454878	88.96724703	582.549537	35.02277693	604.1714638	-303.7774691	593.5401462	-373.3846855	-8.226407328	-1328.570333
passiflora	alata		left	5	7	11	5.703912227	410.5594458	6.7557027	396.7816396	3.258495611	378.72457	-29.1757893	361.5516288	547.4556747	226.6044167	571.1613126	166.9701113	621.6197429	-366.7253773	599.0642804	-462.2559216	-71.04660593	-1314.140851
passiflora	alata		left	6	6	11	7.764714622	384.0338968	11.54370755	368.0144967	-6.443945995	352.0791061	-32.21274716	310.5667326	573.2244619	179.6972236	593.1890403	127.7638804	631.7092298	-339.0882768	631.4073083	-416.8708777	11.49757977	-1293.133176
passiflora	alata		left	7	5	11	-82.80604107	414.7146819	-78.69217772	404.4168637	-57.44160367	341.2586669	-86.44988744	345.4416578	625.2924035	132.8230457	656.8446534	23.76214271	628.0988167	-434.429789	611.8574032	-495.2920945	152.5320527	-1275.099451
passiflora	alata		left	8	4	11	21.61561871	400.4112176	16.65359576	382.9629901	12.05587614	315.5632965	-22.8366247	314.3185214	509.9864447	224.694424	536.6933784	175.8306532	636.8164846	-336.551766	628.0646052	-418.819018	7.920623465	-1384.448468
passiflora	alata		left	9	3	11	-36.89235932	389.0275827	-31.16722879	365.0035573	-43.1228307	337.6212938	-67.96760215	296.7088204	465.5978365	288.9641608	495.7759763	248.6528306	714.7324615	-551.4215535	684.4105923	-638.4138444	59.4082313	-1234.892383
passiflora	alata		left	10	2	11	109.4704633	429.6779862	105.8403117	402.1830437	89.84495729	315.1647871	17.69716776	58.24928102	368.7026719	251.151875	395.7807344	194.6017179	550.0185331	-104.3565542	558.3076862	-207.4337395	-172.3540841	-1568.119824
passiflora	alata		left	11	1	11	-12.95826188	440.4919052	-5.745176485	405.617583	18.22250841	290.3905963	-40.46651776	272.1683289	409.9903899	239.474471	470.3505013	173.1428152	646.6503958	-334.1286162	652.3453769	-410.6851839	-0.03347306	-1533.858889
passiflora	alata		left	1	12	12	34.16344703	265.5138848	39.12819797	247.828134	36.33674689	189.8087695	-30.53983316	189.2365074	245.9634206	252.0715181	298.4085344	232.6631689	530.6373355	-67.08695904	561.0823193	-136.2548721	-49.00823243	-1790.938063
passiflora	alata		left	2	11	12	80.81418903	361.1341029	74.85114505	343.7316499	54.7758985	286.2711755	15.89843192	263.2636467	429.5490497	241.0064195	477.0262113	162.294181	554.7189043	-122.9487202	556.4324222	-189.2441544	-143.9107021	-1600.258761
passiflora	alata		left	3	10	12	42.57827014	341.0993964	38.28493904	326.0908792	24.26936013	254.5372252	-4.789776389	249.7356412	406.8158407	256.160747	435.7504715	215.4103848	575.0469588	-167.5924094	593.3371057	-225.9058903	-95.00805012	-1625.81177
passiflora	alata		left	4	9	12	17.24214749	521.7216572	14.0681668	502.9798266	-3.744381861	301.6065567	-23.08299775	343.4644643	533.7200688	13.52482015	548.4343159	-74.44732299	526.0619224	-311.2181142	511.5259356	-427.2037392	61.3810512	-1225.634822
passiflora	alata		left	5	8	12	57.2640762	430.2576543	57.12820275	418.8696176	53.04354881	323.2861187	23.73902739	250.2708888	403.7789246	322.2584249	438.4034238	271.5356844	626.6538316	-393.4584523	611.1043441	-442.6407542	-89.83622036	-1422.81847
passiflora	alata		left	6	7	12	118.8302172	492.8015495	113.4916868	469.3020117	93.20174218	360.4565672	51.67061921	290.7627036	305.882942	312.2021349	353.6432378	250.0786936	526.5481319	-325.1072948	516.338157	-411.2838357	-173.0258992	-1375.420818
passiflora	alata		left	7	6	12	171.7195197	446.7014785	162.8156798	433.5600167	127.4123421	354.7578561	40.90628331	191.7790589	355.648823	230.3627292	388.7017091	158.9455685	516.2726168	-116.067343	525.5959493	-265.1031999	-255.7103166	-1281.135609
passiflora	alata		left	8	5	12	37.52186446	446.0675367	36.72572485	422.9863498	34.25241839	245.4999443	2.164450175	196.7407248	312.9023832	249.2671593	353.6182083	160.293134	531.5619252	-181.5282007	522.3449111	-307.6997206	-85.23679807	-1702.451158
passiflora	alata		left	9	4	12	21.47839509	531.4709272	20.23967159	493.6017371	21.98646744	220.0526442	-19.77859671	121.4504114	426.2590854	89.25465798	461.5584452	19.15695794	510.100331	-145.4026853	530.4430274	-256.9812067	-6.437351676	-1609.275998
passiflora	alata		left	10	3	12	12.41070964	342.7338283	7.361732127	309.7202606	-3.441114185	201.6986983	-41.10367239	251.1202481	247.9339645	181.7065008	301.843554	92.37598315	461.8990682	-138.9750247	473.8142309	-227.6006511	76.09343941	-1798.36602
passiflora	alata		left	11	2	12	85.92558005	559.0268466	80.18256629	522.503805	35.65965328	231.6173839	-17.71915695	105.9767594	468.9328503	142.4928303	494.6513501	48.68699199	536.5817197	-228.4087061	547.3417039	-291.5646357	-63.58822988	-1386.440726
passiflora	alata		left	12	1	12	-49.61733581	475.2545804	-42.3461549	438.8588588	-5.247914767	143.4834555	-98.66919369	401.7103236	521.8833895	104.0423052	565.791262	3.914561317	594.2943559	-484.4118438	584.0635319	-552.8537576	103.2904112	-1097.772866
passiflora	alata		left	1	14	14	22.21534299	268.2063455	18.42712801	249.7317903	21.4808277	202.338982	-40.29536931	187.3030825	267.3966733	247.9826716	301.781467	232.4802523	541.8449349	-102.6036342	573.9217555	-155.0085559	-28.06255404	-1791.049098
passiflora	alata		left	2	13	14	-18.17222255	430.038408	-16.31046686	410.7680311	-0.88812337	343.4364642	-40.3290478	286.9611833	470.3898976	126.9181098	499.4950373	87.2248379	529.5471405	-262.4209415	530.5066071	-316.1001575	45.80611975	-1652.693354
passiflora	alata		left	3	12	14	-57.8188135	369.9513652	-56.84145225	352.6768478	-49.77495845	265.3397263	-88.48405759	337.806983	467.1855836	115.9774894	489.7348557	55.47312944	532.1690694	-317.5884736	535.8530109	-385.3837541	228.3504968	-1632.161288
passiflora	alata		left	4	11	14	45.6766344	415.2949061	51.32888039	397.7100541	35.9505992	377.036003	-0.890961483	408.4545367	432.7997403	284.5558734	447.7705645	245.3209421	604.2637195	-396.9376984	586.6193248	-496.2088693	-49.27528803	-1448.22102
passiflora	alata		left	5	10	14	40.53935983	491.6744614	40.29449891	476.2304025	36.80979466	396.4590576	10.93180764	358.8549342	540.0830043	166.4477645	561.6652584	87.01285948	557.7385513	-403.6630432	520.2294975	-481.720752	-39.22931867	-1176.796133
passiflora	alata		left	6	9	14	-26.02634059	383.0150393	-22.65036933	362.2871261	-16.17204748	306.2455748	-60.06942524	311.9188821	585.7103072	143.1484514	612.5287395	79.88504597	670.1086455	-291.2269451	666.4814971	-381.9224786	63.68238743	-1358.351548
passiflora	alata		left	7	8	14	20.3599564	424.2948954	15.63055763	404.554797	6.366844391	356.1133612	-19.09486049	356.7410143	544.4940946	200.5252642	569.2789839	128.0747094	594.6795805	-449.039622	572.8312341	-528.9351666	93.66803336	-1249.658
passiflora	alata		left	8	7	14	-45.38900014	469.4313995	-38.67381299	446.9792656	-6.986964146	283.4416993	-34.81171515	268.7485641	557.8878032	153.1351934	588.4192692	69.19714409	650.1554569	-295.3798888	639.3754988	-417.043871	-4.387022045	-1364.466603
passiflora	alata		left	9	6	14	71.46761047	458.8453916	60.95349987	443.4167129	27.1423985	321.0394169	1.685999492	320.8883415	542.2281303	113.048869	551.3072833	60.55227561	524.4101323	-303.8764361	494.0754854	-358.536913	-20.22382562	-1274.15504
passiflora	alata		left	10	5	14	22.31652036	477.4716751	36.93149756	448.7149915	65.95290093	348.8486818	39.87538123	173.8139139	376.6614681	336.7043341	460.3406225	274.9877648	692.5599563	-345.9320123	683.6883101	-444.1619629	-74.94261994	-1345.910746
passiflora	alata		left	11	4	14	116.3540632	455.5002263	118.5016196	441.4493831	76.71198212	351.0710752	8.831628176	216.5917029	382.5799043	318.6429758	429.8795387	267.1834765	562.5533243	-312.5718565	532.1271553	-393.3141145	-175.3034941	-1403.433201
passiflora	alata		left	12	3	14	91.08762634	471.6081288	83.7265163	454.6433289	54.41878292	340.5026611	12.85363789	216.5316074	442.5555144	222.544922	468.2927855	146.6067415	545.1212829	-262.2919483	515.9268975	-370.3983669	-113.2548206	-1408.90957
passiflora	alata		left	13	2	14	9.463982038	509.0666712	6.802064977	472.5432956	22.48615663	256.8604292	-19.15934954	341.1252003	530.8285615	57.062456	532.322726	-24.72772097	568.8140788	-202.951677	584.4786275	-294.9258374	-47.60810323	-1424.584554
passiflora	alata		left	14	1	14	22.38088694	508.6086137	11.13963843	463.5527595	7.060617159	329.4640353	-49.22392373	360.7822132	431.6111444	238.5876355	476.1775362	146.4392393	574.0967001	-527.6094603	519.4659444	-636.4755972	56.42089687	-1194.771
passiflora	alata		left	1	15	15	25.25654349	430.3498366	34.7002825	406.9010827	51.48992468	340.126109	21.37959752	254.4649566	409.3653554	270.3996841	449.5306197	209.7506886	558.7588447	-257.48621	547.047471	-336.9129309	-113.4896663	-1608.931229
passiflora	alata		left	2	14	15	-0.103053257	447.0555673	0.349183455	423.9844609	-5.432984084	372.3984296	-52.14359859	380.4970672	424.4990656	148.4584931	451.7914612	97.956256	587.6782057	-431.7871403	571.6072418	-527.2090606	56.21366331	-1208.546969
passiflora	alata		left	3	13	15	34.60851025	477.4463182	36.02899573	449.8983006	45.3627422	389.7544535	22.4858026	201.6001205	575.7795917	214.9738683	605.4216203	151.061182	602.1782859	-269.5158527	585.9899474	-334.6585553	-153.3144569	-1314.452649
passiflora	alata		left	10	6	15	40.95189896	531.0103361	34.87164596	521.531811	-18.49616602	268.8937505	-31.67142655	411.8300408	519.7046317	-15.33261305	523.3282103	-73.33788275	451.5660307	-439.3422473	413.4986134	-490.2466736	205.0249595	-1075.881052
passiflora	alata		left	11	5	15	19.34816186	388.2292266	13.277287	366.2734772	-32.24015005	205.5311317	-28.82110078	364.2867072	516.2697231	102.0884699	547.4797232	22.19416377	614.824706	-258.7970601	601.7503564	-374.4322418	151.8075459	-1361.810876
