family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	norm_node_base	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	NY_germplasm	Vitis_labrusca	594349	2017	5	6	10	0.6	339.3187	246.4082	314.1735	210.45	343.7141	167.9967	389.7459	164.7102	-681.998	778.6577	-592.4876	566.9676	-1154.018	-579.3371	-122.8442	-389.4235	607.9663	-2014.905
grapevine	NY_germplasm	Vitis_labrusca	588583	2017	7	2	8	0.25	501.0688	342.7194	480.2759	312.1074	490.9888	270.4903	538.9258	248.6957	-930.9076	476.791	-893.9549	389.8166	-640.87	-890.3873	-492.0757	-888.4952	19.64396	-1813.8
grapevine	NY_germplasm	Vitis_labrusca	588585	2016	5	4	8	0.5	537.6117	487.4136	519.5892	468.0844	508.7165	423.597	556.0384	426.0225	-891.0868	238.1595	-739.0099	116.7687	-1052.666	-995.3033	-279.144	-485.4471	-222.9114	-1740.621
grapevine	NY_germplasm	Vitis_labrusca	594349	2016	8	1	8	0.125	314.2319	304.486	289.3453	257.255	307.1919	206.1885	371.4934	176.2047	-684.0892	1014.032	-481.5134	596.5675	-977.3778	-949.5216	-224.2559	-409.8749	516.0237	-1661.688
grapevine	NY_germplasm	Vitis_labrusca	597172	2016	5	1	5	0.2	425.3476	410.7256	415.7028	371.9806	432.0387	347.5097	478.6105	329.3396	-947.5162	394.0371	-759.2303	227.7755	-972.3413	-973.7832	-41.11319	-415.3985	-110.3402	-1910.78
grapevine	NY_germplasm	Vitis_labrusca	597203	2016	7	1	7	0.142857143	488.4141	348.2866	439.6314	302.309	485.6009	256.5828	580.418	232.3821	-805.3226	656.6213	-792.7072	509.9406	-654.6191	-846.7989	-446.743	-858.4735	57.44662	-1957.492
grapevine	NY_germplasm	Vitis_labrusca	594349	2013	9	4	12	0.333333333	430.9372	277.4732	411.7348	255.85	437.4945	238.1981	480.6459	234.4143	-747.7526	627.2049	-682.5971	510.8702	-1167.39	-685.1973	-323.7606	-465.3995	549.3726	-1974.359
grapevine	NY_germplasm	Vitis_labrusca	483162	2013	11	2	12	0.166666667	427.727	345.3482	423.8901	289.4614	458.0101	252.2198	513.897	248.3829	-822.4206	604.8241	-826.4506	514.6532	-775.5609	-962.2583	-626.7105	-1025.574	245.7095	-1611.744
grapevine	NY_germplasm	Vitis_labrusca	588585	2013	9	5	13	0.384615385	467.5078	405.6775	461.0544	377.6367	478.003	347.2451	512.6818	334.4679	-872.9309	367.4521	-744.1247	225.7498	-976.0851	-1048.287	-433.5188	-834.7551	-223.4015	-1849.438
grapevine	NY_germplasm	Vitis_labrusca	483164	2013	8	2	9	0.222222222	447.4249	382.0586	441.2678	337.5672	493.9277	316.7704	562.4714	320.1373	-830.333	508.7576	-817.7006	425.141	-914.687	-835.1828	-175.3611	-602.9758	-44.42411	-1958.385
grapevine	NY_germplasm	Vitis_labrusca	588584	2015	10	3	12	0.25	485.0889	361.9258	447.0989	334.0478	503.4478	317.2534	545.4339	294.2209	-836.1917	439.0076	-772.5228	349.8091	-1221.477	-852.9415	2.144806	-407.1369	-60.83354	-1839.801
grapevine	NY_germplasm	Vitis_labrusca	483160	2017	3	5	7	0.714285714	429.6892	399.7172	374.8927	345.948	428.4651	296.3119	516.5859	289.3369	-825.8025	391.4544	-730.1595	322.7511	-853.525	-643.1888	-634.8191	-686.5268	111.1953	-2089.591
grapevine	NY_germplasm	Vitis_labrusca	483133	2017	2	7	8	0.875	516.9956	455.2154	422.1842	392.1401	502.4627	321.7686	594.2664	299.999	-719.5307	332.0526	-659.8504	295.085	-929.6226	-842.5599	-541.3235	-744.5089	-54.80776	-2156.559
grapevine	NY_germplasm	Vitis_labrusca	483155	2016	5	4	8	0.5	478.5429	370.1675	452.4212	345.7927	467.498	310.8867	501.8901	307.8814	-891.8759	538.4388	-785.7468	386.2805	-1033.871	-769.2318	-150.9228	-353.7583	201.4633	-2007.46
grapevine	NY_germplasm	Vitis_labrusca	483133	2013	6	6	11	0.545454545	456.9411	397.9644	449.0549	371.9017	458.2909	339.2189	506.8217	339.2784	-746.0768	475.2797	-729.9094	414.2533	-734.0233	-806.4262	-659.6467	-845.4144	161.9518	-2004.796
grapevine	NY_germplasm	Vitis_labrusca	588165	2015	2	6	7	0.857142857	522.0833	430.0931	502.4238	375.1801	529.6721	319.0852	605.851	279.9177	-787.5364	396.7317	-705.4589	326.0463	-1073.953	-868.2019	-578.3691	-813.5987	112.2518	-1777.832
grapevine	NY_germplasm	Vitis_labrusca	588165	2017	5	3	7	0.428571429	502.9124	309.0221	451.8305	269.2221	498.0172	229.0495	546.0682	217.0819	-859.9783	585.8106	-833.9982	505.9463	-760.6426	-733.1059	-630.6465	-752.6388	352.0237	-1669.393
grapevine	NY_germplasm	Vitis_labrusca	588583	2013	8	3	10	0.3	503.6634	336.1518	497.8477	307.2328	514.1048	267.9976	549.7353	255.5299	-912.3287	501.4551	-883.1905	436.0569	-821.7834	-1032.81	-545.7557	-894.5659	171.0272	-1639.677
grapevine	NY_germplasm	Vitis_labrusca	483148	2015	5	5	9	0.555555556	473.8389	420.2425	464.6849	392.9047	481.0035	367.8601	516.3718	360.9886	-838.694	396.8279	-762.4899	328.2236	-975.2606	-893.3353	-490.8598	-831.5934	84.96293	-1863.315
grapevine	NY_germplasm	Vitis_labrusca	588173	2017	5	3	7	0.428571429	339.9528	271.7886	348.5381	222.0726	381.9134	195.2711	436.8943	207.8933	-772.0227	698.1378	-781.3799	605.6752	-736.505	-754.5905	-523.6723	-776.9862	465.7771	-1864.347
grapevine	NY_germplasm	Vitis_labrusca	588128	2015	9	3	11	0.272727273	447.936	276.777	416.8406	247.6808	442.2094	194.3113	485.1403	194.9644	-862.174	764.6252	-760.3271	598.3678	-1052.75	-1069.123	-432.3284	-833.0874	411.0483	-1343.04
grapevine	NY_germplasm	Vitis_labrusca	483151	2017	8	2	9	0.222222222	547.9178	377.9358	486.9794	319.2331	549.7163	226.4803	656.3629	218.867	-905.7031	506.9278	-877.9191	454.502	-859.9411	-883.5047	-468.7627	-703.3552	131.7249	-1742.46
grapevine	NY_germplasm	Vitis_labrusca	588182	2017	6	3	8	0.375	563.408	321.7773	478.9041	256.3844	561.7446	222.477	638.4295	210.9874	-1019.136	578.7375	-958.2035	479.7492	-745.0635	-621.3303	-290.5487	-520.6353	46.53418	-1370.708
grapevine	NY_germplasm	Vitis_labrusca	597228	2013	8	1	8	0.125	484.5429	291.8585	437.594	267.0805	462.0385	221.4982	521.5198	193.7327	-893.37	624.2797	-687.5223	499.8879	-699.7974	-965.258	-366.1808	-574.852	328.1861	-1858.581
grapevine	NY_germplasm	Vitis_labrusca	597228	2013	3	6	8	0.75	420.4802	292.4635	403.8179	259.4679	422.5459	226.7064	470.6109	209.9324	-941.3456	670.9919	-465.6985	376.912	-1183.129	-919.2308	-247.8097	-499.8172	302.426	-1965.38
grapevine	NY_germplasm	Vitis_labrusca	483159	2017	6	2	7	0.285714286	499.6099	423.0497	433.5613	366.9573	494.6131	318.238	578.7894	306.6475	-884.452	369.1738	-873.7539	297.3676	-594.5031	-932.4588	-499.6099	-972.1143	-354.6636	-1688.542
grapevine	NY_germplasm	Vitis_labrusca	594349	2017	8	3	10	0.3	332.1876	287.6454	303.7112	272.0471	321.5443	233.6356	371.5254	221.3205	-679.6413	756.5271	-516.816	569.0692	-1168.889	-819.5385	-163.5997	-415.0114	607.9003	-1833.324
grapevine	NY_germplasm	Vitis_labrusca	588584	2016	3	8	10	0.8	447.1893	438.8248	392.8208	402.4981	417.8598	362.087	486.2512	346.2278	-793.5341	364.7596	-659.5992	242.8517	-857.0479	-785.1839	-513.0762	-678.9583	-20.33527	-2247.402
grapevine	NY_germplasm	Vitis_labrusca	588585	2016	1	8	8	1	544.4567	459.7871	453.538	396.2917	487.6243	340.8051	595.5219	312.7411	-880.1263	224.5176	-686.3721	125.3333	-1038.324	-888.6091	-530.102	-676.0188	-278.3012	-1840.084
grapevine	NY_germplasm	Vitis_labrusca	483164	2015	6	5	10	0.5	481.2354	370.407	467.5865	342.4799	487.5003	311.6716	523.9828	300.8356	-818.8568	509.2819	-813.1548	394.0603	-1094.413	-934.3629	-390.5703	-767.3143	141.7891	-1715.908
grapevine	NY_germplasm	Vitis_labrusca	588584	2017	4	5	8	0.625	455.4691	350.7344	428.989	327.9377	443.6939	289.2005	497.8731	278.652	-861.6477	416.965	-735.1585	305.1565	-948.0951	-826.4786	-535.2393	-780.4385	111.3486	-1979.842
grapevine	NY_germplasm	Vitis_labrusca	483155	2015	9	1	9	0.111111111	516.4722	380.4481	498.4264	354.121	524.4216	325.3833	574.6668	307.5867	-875.4577	213.2072	-808.9435	145.9874	-816.5967	-791.789	-662.6355	-832.1217	-103.7729	-1694.711
grapevine	NY_germplasm	Vitis_labrusca	588647	2013	10	3	12	0.25	412.0939	339.878	405.1082	312.6949	456.9404	294.9314	513.2102	287.9133	-889.3757	516.1688	-845.8353	434.5488	-760.9237	-824.2131	-523.7531	-784.6401	334.2882	-1956.052
grapevine	NY_germplasm	Vitis_labrusca	588169	2015	7	3	9	0.333333333	447.6211	372.2556	437.8265	336.3955	469.7299	309.2889	509.1956	299.9987	-941.9962	521.2047	-728.5622	346.5086	-904.0784	-877.1885	-423.7791	-750.7366	171.6399	-1804.036
grapevine	NY_germplasm	Vitis_labrusca	588648	2013	12	3	14	0.214285714	478.5577	304.491	456.9449	275.6456	492.9866	241.1646	540.694	235.995	-953.7793	434.7293	-878.5473	381.0925	-1057.537	-844.135	-238.3807	-508.5599	122.6779	-1748.161
grapevine	NY_germplasm	Vitis_labrusca	588173	2015	8	3	10	0.3	379.1452	258.9101	379.1347	217.9243	407.9713	195.3018	464.2483	200.5315	-875.8649	634.1513	-848.3619	523.1336	-885.0233	-634.6036	-456.2119	-599.2669	298.994	-1844.374
grapevine	NY_germplasm	Vitis_labrusca	588583	2016	3	5	7	0.714285714	485.9053	378.4775	426.5003	328.3404	460.2492	269.5159	522.1313	241.4614	-722.8329	391.6867	-633.0588	324.7061	-1003.734	-749.6338	-778.9326	-690.2675	312.4031	-2072.242
grapevine	NY_germplasm	Vitis_labrusca	588128	2016	5	6	10	0.6	420.5497	332.1915	397.7274	318.9971	415.6273	271.0204	472.6908	270.1645	-814.9455	593.0529	-783.2796	441.654	-1092.899	-891.5709	-193.0904	-458.8299	292.7439	-1964.606
grapevine	NY_germplasm	Vitis_labrusca	588585	2016	4	5	8	0.625	487.3783	407.2627	458.1403	394.3827	472.5555	358.7912	508.6968	350.6214	-921.3821	251.8997	-780.3133	178.0294	-1056.28	-746.8309	-481.1633	-744.1809	-148.7662	-1948.418
grapevine	NY_germplasm	Vitis_labrusca	597228	2017	8	1	8	0.125	406.0698	289.4503	334.6137	271.9787	402.861	235.097	456.8593	213.5769	-701.4521	715.8056	-695.7168	566.9945	-801.4855	-775.7188	-329.5179	-664.1849	444.1704	-1886.024
grapevine	NY_germplasm	Vitis_labrusca	483162	2015	4	7	10	0.7	397.9466	325.3536	383.733	279.8825	406.7379	244.2504	459.77	235.9035	-635.8798	567.6225	-662.4889	513.7129	-1067.686	-916.5833	-669.2981	-1019.142	449.9175	-1500.28
grapevine	NY_germplasm	Vitis_labrusca	483163	2013	9	3	11	0.272727273	447.3821	361.0854	429.2651	322.5891	468.3806	293.3621	529.2626	291.6901	-892.7227	555.8808	-814.8192	448.7774	-856.7846	-1088.477	-85.58617	-455.8375	49.57963	-1911.284
grapevine	NY_germplasm	Vitis_labrusca	588658	2015	2	9	10	0.9	432.3511	401.3736	420.1189	350.7776	462.4405	310.5713	545.2218	292.1755	-805.535	545.9895	-702.8255	455.7101	-1126.055	-820.3771	-125.9978	-356.9889	201.4273	-2047.882
grapevine	NY_germplasm	Vitis_labrusca	588584	2013	8	7	14	0.5	443.8723	414.2999	433.0041	383.4475	448.778	352.7857	486.6669	343.4273	-858.5642	425.387	-768.4868	335.668	-809.5758	-985.6208	-510.6559	-877.8395	-73.91813	-1943.048
grapevine	NY_germplasm	Vitis_labrusca	594349	2017	3	8	10	0.8	395.9082	337.4423	370.3814	292.8103	398.0535	236.9754	460.5158	233.4568	-791.8588	573.6901	-659.8091	466.7083	-1281.928	-706.1457	-227.7354	-484.8283	485.0758	-2001.005
grapevine	NY_germplasm	Vitis_labrusca	483153	2013	11	2	12	0.166666667	516.1396	410.1697	468.6981	359.638	535.8135	310.0918	625.3316	291.2384	-789.7762	600.9452	-788.8123	508.5795	-762.0169	-971.8832	-502.2703	-947.9389	31.42913	-1692.508
grapevine	NY_germplasm	Vitis_labrusca	588647	2015	2	8	9	0.888888889	427.7906	430.4327	404.8985	359.6637	490.6944	320.1602	593.4216	257.6511	-746.7152	529.4363	-674.8592	460.9249	-868.4669	-918.314	-523.8168	-794.2332	135.3606	-2008.025
grapevine	NY_germplasm	Vitis_labrusca	483162	2013	6	7	12	0.583333333	388.236	315.8717	382.6204	289.2882	400.1386	257.6703	442.2155	258.0998	-676.9643	611.1497	-681.0926	525.4718	-899.5133	-869.2774	-654.7944	-899.1698	428.6289	-2015.237
grapevine	NY_germplasm	Vitis_labrusca	588658	2015	3	8	10	0.8	444.2606	355.6163	422.519	311.4339	463.629	273.4654	511.2915	262.2209	-798.93	564.8498	-737.4454	507.0919	-1081.1	-784.9146	-106.7338	-477.7566	239.4016	-2017.936
grapevine	NY_germplasm	Vitis_labrusca	588584	2015	9	4	12	0.333333333	493.1965	367.4099	465.7523	344.0105	507.1674	327.8877	542.6158	316.1059	-872.3961	307.7816	-838.8339	238.9269	-906.5033	-886.0077	-61.93928	-279.9335	-236.4768	-1947.074
grapevine	NY_germplasm	Vitis_labrusca	594349	2016	1	8	8	1	494.5504	515.7553	401.6713	385.9571	462.3943	324.316	622.3865	296.7119	-895.3872	321.3016	-675.7161	228.256	-1135.265	-789.9156	-165.2084	-353.4089	-27.21618	-1993.504
grapevine	NY_germplasm	Vitis_labrusca	483145	2017	7	1	7	0.142857143	487.0147	386.9536	427.7685	338.4678	490.1028	301.1541	553.59	275.3831	-868.2993	580.6133	-855.9743	470.5755	-906.5922	-969.9444	-463.3757	-812.1437	150.0214	-1673.917
grapevine	NY_germplasm	Vitis_labrusca	588647	2016	7	5	11	0.454545455	400.0213	318.3377	364.663	280.4876	403.2737	269.7996	443.0672	266.6732	-846.6901	569.1406	-761.2571	481.4081	-807.2287	-763.2604	-568.8388	-744.7765	340.4384	-1983.944
grapevine	NY_germplasm	Vitis_labrusca	483155	2017	5	3	7	0.428571429	471.6122	400.7631	430.9528	350.8522	457.3162	306.1058	526.6875	293.0809	-889.9018	456.0705	-822.2291	364.3204	-969.475	-880.547	-135.4699	-486.7545	54.79241	-1926.121
grapevine	NY_germplasm	Vitis_labrusca	483151	2016	7	4	10	0.4	525.3954	292.4867	450.7356	280.6751	518.4631	252.2475	565.5448	233.1495	-869.1779	576.294	-823.5641	409.7781	-909.2465	-1027.959	-210.7904	-341.3139	125.5072	-1974.095
grapevine	NY_germplasm	Vitis_labrusca	588658	2016	5	5	9	0.555555556	483.4673	365.0656	421.4955	338.9526	464.3568	316.9803	517.0232	312.3957	-824.6701	558.5368	-759.7037	466.6501	-1071.245	-826.2344	-264.3217	-471.9529	346.079	-1918.057
grapevine	NY_germplasm	Vitis_labrusca	588675	2016	4	5	8	0.625	389.6777	336.1815	348.7973	303.3647	375.752	284.4298	436.6911	277.8523	-937.8908	506.4838	-818.8565	312.4495	-726.9885	-642.3162	-531.1202	-672.9421	226.8892	-2064.598
grapevine	NY_germplasm	Vitis_labrusca	483153	2017	9	1	9	0.111111111	548.3868	366.944	454.6096	316.6322	560.4872	238.4581	657.3532	200.9154	-877.2501	529.5244	-775.5439	440.5873	-973.0002	-931.2988	-272.1709	-720.1163	-63.15349	-1618.18
grapevine	NY_germplasm	Vitis_labrusca	483159	2016	5	4	8	0.5	368.5524	348.6282	331.117	318.3509	357.6243	294.6891	394.212	285.1081	-493.9389	1006.759	-1016.354	194.9135	-923.1091	-260.3046	-215.8476	-1221.542	212.6492	-1485.28
grapevine	NY_germplasm	Vitis_labrusca	483160	2016	6	4	9	0.444444444	394.3531	283.6597	368.8521	250.8723	395.3873	220.9897	448.4575	208.584	-907.3771	611.8365	-823.3565	438.0216	-1058.866	-801.0051	-235.7389	-542.3774	307.5082	-1887.999
grapevine	NY_germplasm	Vitis_labrusca	483145	2016	8	1	8	0.125	505.4151	339.8159	459.1335	307.896	482.7546	269.2903	536.9942	253.9944	-908.7554	500.6671	-910.9672	376.3545	-758.7252	-885.3843	-599.0646	-889.0414	117.1399	-1698.236
grapevine	NY_germplasm	Vitis_labrusca	483147	2016	10	1	10	0.1	371.1159	217.7796	337.8758	182.8145	406.022	123.1726	512.2843	91.00339	-541.6013	866.3466	-556.4657	643.3566	-696.9089	-845.2656	-517.2087	-850.9729	447.1846	-1759.219
grapevine	NY_germplasm	Vitis_labrusca	588128	2015	5	7	11	0.636363636	393.699	373.4253	384.2073	342.9176	409.2635	306.2861	458.054	304.844	-754.4962	564.3043	-662.5604	466.3309	-838.6699	-856.4838	-478.255	-798.457	194.3578	-2065.003
grapevine	NY_germplasm	Vitis_labrusca	483150	2016	9	1	9	0.111111111	402.7449	307.97	389.1553	263.0757	392.5468	199.8606	470.3234	201.4804	-782.6975	687.895	-801.3001	534.9993	-726.191	-979.1819	-563.703	-1010.034	274.4014	-1499.903
grapevine	NY_germplasm	Vitis_labrusca	483155	2016	8	1	8	0.125	561.8573	370.4016	478.5789	352.489	510.1989	308.5956	572.9648	274.5699	-895.4265	502.1124	-852.8933	333.8299	-765.8059	-940.1503	-564.1778	-934.8026	17.83893	-1563.697
grapevine	NY_germplasm	Vitis_labrusca	483159	2015	5	4	8	0.5	396.4152	379.213	388.1511	344.0045	410.9472	316.6372	466.0803	309.5945	-753.9463	329.3071	-729.9369	298.8705	-821.6784	-839.3846	-617.0622	-825.0478	56.47424	-2126.616
grapevine	NY_germplasm	Vitis_labrusca	483164	2017	6	1	6	0.166666667	588.7539	403.1078	432.0968	372.874	557.3765	322.8857	649.2876	311.2945	-739.7281	558.006	-747.2707	450.3574	-984.0892	-944.5027	-233.6495	-600.4344	152.5527	-1778.808
grapevine	NY_germplasm	Vitis_labrusca	483157	2016	9	1	9	0.111111111	450.6252	282.8304	398.5114	272.7957	418.3824	234.8559	485.4796	227.1426	-697.358	687.844	-733.5874	490.3861	-685.0195	-958.718	-499.5362	-969.8375	184.7225	-1847.891
grapevine	NY_germplasm	Vitis_labrusca	483159	2016	8	1	8	0.125	568.9395	314.6931	450.3865	295.2045	555.0732	260.9913	623.1882	237.7869	-893.4251	631.4797	-870.938	455.2429	-667.4319	-703.8348	-480.2322	-876.2296	112.7559	-1863.754
grapevine	NY_germplasm	Vitis_labrusca	483160	2016	9	1	9	0.111111111	459.5725	315.6808	402.8043	261.811	455.2818	209.0523	537.2905	177.338	-869.1612	739.6289	-765.4878	565.373	-690.7215	-891.3552	-191.5569	-496.8772	231.7214	-1746.258
grapevine	NY_germplasm	Vitis_labrusca	483161	2016	9	1	9	0.111111111	618.844	293.7519	467.8998	261.1956	591.8237	226.3901	657.3089	199.8938	-936.8133	589.8878	-915.6374	438.0863	-873.7266	-840.7913	-516.7674	-868.1205	152.1672	-1375.054
grapevine	NY_germplasm	Vitis_labrusca	483145	2015	2	7	8	0.875	493.9914	447.9491	462.697	396.8371	498.1859	349.095	572.3216	290.1571	-855.5166	189.055	-783.8456	172.4069	-880.8794	-852.1095	-639.5013	-766.3619	-131.4689	-1812.28
grapevine	NY_germplasm	Vitis_labrusca	588194	2017	4	2	5	0.4	462.6171	341.5883	420.945	305.1975	468.1771	277.2141	526.3043	269.045	-883.3523	459.1047	-804.0947	415.524	-937.9248	-869.8054	-494.9312	-653.158	180.2348	-1900.422
grapevine	NY_germplasm	Vitis_labrusca	483164	2016	5	1	5	0.2	593.0156	469.0994	466.7301	413.2682	580.3308	387.0006	661.0471	368.3368	-737.6576	502.7961	-752.2274	317.2053	-791.276	-628.0123	-105.3639	-399.2466	-0.403728	-1784.026
grapevine	NY_germplasm	Vitis_labrusca	588169	2016	9	2	10	0.2	459.032	376.1079	419.2707	340.6892	457.3777	294.2876	511.9245	293.1848	-869.7031	479.6524	-826.3688	296.2519	-1072.128	-1063.008	-297.1217	-610.1356	139.3453	-1917.33
grapevine	NY_germplasm	Vitis_labrusca	588648	2015	8	2	9	0.222222222	541.1897	356.1822	520.3129	322.3898	554.936	292.7836	611.8829	268.2538	-800.8851	493.0429	-783.3941	423.9851	-723.0262	-930.238	-535.0833	-822.4582	2.593708	-1804.093
grapevine	NY_germplasm	Vitis_labrusca	483133	2013	4	8	11	0.727272727	502.9469	401.4119	482.0767	357.7906	514.3212	322.8343	575.5454	298.6179	-832.9378	376.4169	-795.9941	323.1676	-882.1714	-787.496	-553.8077	-828.5304	-33.46188	-1989.812
grapevine	NY_germplasm	Vitis_labrusca	483164	2016	4	2	5	0.4	550.4809	338.6401	377.1909	313.0461	520.4585	285.8943	569.2834	270.4641	-795.9933	536.0593	-806.8873	407.3217	-992.1138	-653.7706	82.26389	-160.8896	163.1701	-1841.463
grapevine	NY_germplasm	Vitis_labrusca	483145	2017	2	6	7	0.857142857	474.8283	421.1194	446.6273	395.8118	460.6835	320.0785	544.5188	294.237	-822.9936	253.3567	-709.299	225.1114	-910.51	-868.8769	-546.4114	-790.7054	-180.1062	-2029.025
grapevine	NY_germplasm	Vitis_labrusca	483164	2013	6	4	9	0.444444444	477.2403	318.6537	474.8518	294.3336	511.6293	270.286	555.8653	252.5077	-809.7073	546.4349	-801.9446	504.1183	-868.8476	-797.1839	-509.7194	-752.7972	204.7322	-1872.492
grapevine	NY_germplasm	Vitis_labrusca	588165	2013	2	7	8	0.875	457.9779	454.5341	448.8283	407.4527	500.6084	361.0718	591.0959	333.8608	-744.0945	284.7824	-656.992	270.8921	-1066.659	-955.8568	-707.0508	-746.7351	59.09187	-1952.738
grapevine	NY_germplasm	Vitis_labrusca	588194	2013	4	5	8	0.625	461.9189	359.8108	442.4064	328.4101	463.3694	291.5815	518.3212	279.6004	-827.6498	460.8914	-799.7424	381.9526	-820.3029	-917.5441	-570.7935	-851.8652	143.4166	-1957.927
grapevine	NY_germplasm	Vitis_labrusca	483151	2013	7	7	13	0.538461538	409.9795	245.5528	385.1388	229.187	407.7951	192.139	451.0437	186.0876	-672.2809	676.7548	-687.852	582.589	-825.7815	-827.5929	-703.7947	-863.1527	514.6521	-1905.704
grapevine	NY_germplasm	Vitis_labrusca	588675	2013	11	2	12	0.166666667	349.2618	288.1583	342.5193	265.4864	360.3978	237.2699	417.2835	226.8508	-681.5847	718.5016	-634.174	599.415	-844.977	-885.6437	-536.5732	-842.1795	468.5274	-1959.117
grapevine	NY_germplasm	Vitis_labrusca	483160	2017	2	6	7	0.857142857	445.6057	407.3978	379.5357	368.9613	426.0916	282.8543	536.5569	269.299	-736.2753	485.996	-636.501	439.3383	-890.1381	-892.007	-438.2126	-654.4474	179.8763	-2164.412
grapevine	NY_germplasm	Vitis_labrusca	483147	2016	5	6	10	0.6	507.1134	415.0938	477.1251	389.0671	498.3373	362.0456	527.9349	355.0992	-835.8451	383.0963	-803.3693	177.0859	-798.1803	-1021.811	-428.0867	-697.1967	-157.5502	-1767.328
grapevine	NY_germplasm	Vitis_labrusca	483162	2013	12	1	12	0.083333333	416.1584	352.4464	395.9331	276.2754	478.4515	243.5761	553.4419	239.2199	-781.3232	584.6005	-779.7009	506.1409	-817.3925	-823.0947	-709.9034	-860.9608	352.9128	-1812.262
grapevine	NY_germplasm	Vitis_labrusca	588165	2013	7	2	8	0.25	483.155	388.6026	473.367	357.6527	495.9528	332.8465	532.0287	320.9063	-887.6335	501.3133	-752.1051	365.1178	-967.247	-901.4004	-460.0275	-876.9361	24.20568	-1753.776
grapevine	NY_germplasm	Vitis_labrusca	483150	2016	4	6	9	0.666666667	359.3693	385.7252	351.0938	337.1202	381.2947	310.8664	430.2655	313.471	-826.5135	593.2239	-697.5749	477.3086	-1000.961	-708.0079	-289.5022	-660.7226	262.2362	-2013.993
grapevine	NY_germplasm	Vitis_labrusca	588169	2016	5	6	10	0.6	463.1378	397.5571	427.3651	385.5056	432.6119	344.5952	468.5155	315.72	-877.4607	470.8601	-563.3619	369.5469	-653.9703	-1158.69	-341.9442	-611.9964	-140.0081	-1900.556
grapevine	NY_germplasm	Vitis_labrusca	588169	2013	11	2	12	0.166666667	375.3981	321.7452	353.1518	283.5452	378.0039	238.3789	449.2809	237.794	-695.9803	647.6133	-573.1235	544.6904	-986.0748	-1022.314	-488.4433	-860.5854	315.4284	-1881.212
